Epoch: 0 | Average Loss: 1.0855527731751193 | Val Loss: 0.9625028765797615
Epoch: 36 | Average Loss: 0.3846836573274065 | Val Loss: 0.4235652929842472
Epoch: 37 | Average Loss: 0.3811203471374928 | Val Loss: 0.4247802890539169
Epoch: 38 | Average Loss: 0.3794162679683938 | Val Loss: 0.4191167971491814
Epoch: 39 | Average Loss: 0.3743242002643084 | Val Loss: 0.4108909552395344
Epoch: 40 | Average Loss: 0.3725323736347178 | Val Loss: 0.4057087589204311
Epoch: 41 | Average Loss: 0.36912346295311405 | Val Loss: 0.4144143343567848
Epoch: 42 | Average Loss: 0.3677466936129075 | Val Loss: 0.41143444094061854
Epoch: 43 | Average Loss: 0.3648689119545843 | Val Loss: 0.40159592616558076
Epoch: 44 | Average Loss: 0.3604010229389514 | Val Loss: 0.44210542273521425
Epoch: 45 | Average Loss: 0.3602479301563274 | Val Loss: 0.41619258040189744
Epoch: 46 | Average Loss: 0.3566693475129463 | Val Loss: 0.3962673907876015
Epoch: 47 | Average Loss: 0.353364445684698 | Val Loss: 0.40027831122279167
Epoch: 48 | Average Loss: 0.35129555274722396 | Val Loss: 0.3857440264225006
Epoch: 49 | Average Loss: 0.35018893837007464 | Val Loss: 0.39931854847073556
Epoch: 50 | Average Loss: 0.34619579533795997 | Val Loss: 0.3881883748173714
Epoch: 51 | Average Loss: 0.34542025841011476 | Val Loss: 0.39829473319649694
Epoch: 52 | Average Loss: 0.34344644859553347 | Val Loss: 0.39357050144672395
Epoch: 53 | Average Loss: 0.3405363335103918 | Val Loss: 0.38608425760269166
Epoch: 54 | Average Loss: 0.3383086492177299 | Val Loss: 0.38321861255168915
Epoch: 55 | Average Loss: 0.3381770083039839 | Val Loss: 0.38493373653292656
Epoch: 56 | Average Loss: 0.3343693120455149 | Val Loss: 0.3799794535040855
Epoch: 57 | Average Loss: 0.33327127169437143 | Val Loss: 0.3945339224636555
Epoch: 58 | Average Loss: 0.3313072221303579 | Val Loss: 0.38080996373295783
Epoch: 59 | Average Loss: 0.3292085481156665 | Val Loss: 0.3752714751958847
Epoch: 60 | Average Loss: 0.32728232680669717 | Val Loss: 0.3912592951953411
Epoch: 61 | Average Loss: 0.3263376666613484 | Val Loss: 0.3798454870581627
Epoch: 62 | Average Loss: 0.32399392684280715 | Val Loss: 0.37951957550644877
Epoch: 63 | Average Loss: 0.3222200865306521 | Val Loss: 0.3698392561674118
Epoch: 64 | Average Loss: 0.32066136839929765 | Val Loss: 0.3741827524900436
Epoch: 65 | Average Loss: 0.31971406932139107 | Val Loss: 0.3617095742225647
Epoch: 66 | Average Loss: 0.3179375172081974 | Val Loss: 0.41612258434295657
Epoch: 67 | Average Loss: 0.31600419568118226 | Val Loss: 0.3626935728788376
Epoch: 68 | Average Loss: 0.3134844478379975 | Val Loss: 0.3598627386391163
Epoch: 69 | Average Loss: 0.31203162934010226 | Val Loss: 0.37565029257535937
Epoch: 70 | Average Loss: 0.3113054749806241 | Val Loss: 0.360918447136879
Epoch: 71 | Average Loss: 0.30960225675415287 | Val Loss: 0.36697323161363604
Epoch: 72 | Average Loss: 0.30918891150103783 | Val Loss: 0.38783795982599256
Epoch: 73 | Average Loss: 0.3058381786479825 | Val Loss: 0.3625134636759758
Epoch: 74 | Average Loss: 0.3055355369003229 | Val Loss: 0.37847270238399505
Epoch: 75 | Average Loss: 0.3041701866363886 | Val Loss: 0.3681028440594673
Epoch: 76 | Average Loss: 0.3031082234635789 | Val Loss: 0.36154908913373945
Epoch: 77 | Average Loss: 0.30124172891780576 | Val Loss: 0.3546005558371544
Epoch: 78 | Average Loss: 0.303103923507195 | Val Loss: 0.3612161452174187
Epoch: 79 | Average Loss: 0.2977875869881402 | Val Loss: 0.35374982753396034
Epoch: 80 | Average Loss: 0.29707302757969467 | Val Loss: 0.3688154065310955
Epoch: 81 | Average Loss: 0.2956951480278725 | Val Loss: 0.3526751784086227
Epoch: 82 | Average Loss: 0.29617965280989644 | Val Loss: 0.35710290068387984
Epoch: 83 | Average Loss: 0.2950861483852389 | Val Loss: 0.34755710914731025
Epoch: 84 | Average Loss: 0.29478305636815005 | Val Loss: 0.34350816676020623
Epoch: 85 | Average Loss: 0.29073755025002423 | Val Loss: 0.35999470978975295
Epoch: 86 | Average Loss: 0.2917269052917598 | Val Loss: 0.3511532506942749
Epoch: 87 | Average Loss: 0.288210396614847 | Val Loss: 0.3499316337108612
Epoch: 88 | Average Loss: 0.2888858409408199 | Val Loss: 0.34844923132658007
Epoch: 89 | Average Loss: 0.2865246663530988 | Val Loss: 0.353793912678957
Epoch: 90 | Average Loss: 0.28490996476943775 | Val Loss: 0.33790454709529877
Epoch: 91 | Average Loss: 0.28610422049138334 | Val Loss: 0.34273465037345885
Epoch: 92 | Average Loss: 0.2845124138208727 | Val Loss: 0.37065023291110993
Epoch: 93 | Average Loss: 0.28427210846234874 | Val Loss: 0.34149717730283735
